domain,countryCode,LON,PageViewsEnglish,birthyear,birthstate,occupation,en_curid,numlangs,birthcity,AverageViews,TotalPageViews,countryName,HPI,countryCode3,PageViewsNonEnglish,name,L_star,gender,industry,StdDevPageViews,continentName,LAT,wikiquote name
HUMANITIES,US,-81.517778,660955,1908,OH,PHILOSOPHER,33833,35,Akron,34551.94286,1209318,UNITED STATES,23.71588354,USA,548363,Willard Van Orman Quine,6.949318423,Male,PHILOSOPHY,3225.439922,North America,41.073056,Willard van Orman Quine
SCIENCE & TECHNOLOGY,CA,-81.409925,1160340,1908,,ECONOMIST,84271,39,Iona Station,51454.33333,2006719,Canada,24.05188983,CAN,846379,John Kenneth Galbraith,5.838381903,Male,SOCIAL SCIENCES,5526.534822,North America,42.708678,John Kenneth Galbraith
SCIENCE & TECHNOLOGY,US,-73.990278,3442663,1908,NY,PSYCHOLOGIST,301882,44,New York,212754.6591,9361205,UNITED STATES,26.272479,USA,5918542,Abraham Maslow,9.281081695,Male,SOCIAL SCIENCES,35095.58592,North America,40.692778,Abraham Maslow
INSTITUTIONS,CL,-71.616667,1969538,1908,,POLITICIAN,51487,71,Valpara‰ö_‰äÊso,105211.5211,7470018,CHILE,26.16818422,CHL,5500480,Salvador Allende,7.884945022,Male,GOVERNMENT,39603.05083,South America,-33.05,Salvador Allende
ARTS,US,-71.314722,5877507,1908,MA,ACTOR,63517,57,Lowell,157209.6316,8960949,United States,25.3344844,USA,3083442,Bette Davis,4.550039881,Female,FILM AND THEATRE,28398.83095,North America,42.639444,Bette Davis
HUMANITIES,FR,-0.9588,601543,1908,,PHILOSOPHER,19373,37,Rochefort,51615.89189,1909788,FRANCE,24.90109073,FRA,1308245,Maurice Merleau-Ponty,10.40060474,Male,PHILOSOPHY,5877.27015,Europe,45.9421,Maurice Merleau-Ponty
HUMANITIES,GB,-0.14743,4425605,1908,,WRITER,57985,61,London,114123.4262,6961529,United Kingdom,24.38725969,GBR,2535924,Ian Fleming,5.307913061,Male,LANGUAGE,58410.32028,Europe,51.508755,Ian Fleming
HUMANITIES,FR,2.3508,2635930,1908,,WRITER,62034,85,Paris,98729.44706,8392003,FRANCE,27.07856134,FRA,5756073,Simone de Beauvoir,10.34966659,Female,LANGUAGE,29438.44284,Europe,48.8567,Simone de Beauvoir
ARTS,FR,2.74,2062498,1908,,PHOTOGRAPHER,406119,36,Chanteloup-en-Brie,111299.75,4006791,France,24.54012857,FRA,1944293,Henri Cartier-Bresson,6.705132556,Male,FINE ARTS,16491.99681,Europe,48.8556,Henri Cartier-Bresson
ARTS,FR,4.81,1013138,1908,,COMPOSER,146595,41,Avignon,58727.07317,2407810,France,24.70930077,FRA,1394672,Olivier Messiaen,7.989475703,Male,MUSIC,8145.745767,Europe,43.95,Olivier Messiaen
HUMANITIES,IT,8.233333,259965,1908,,WRITER,1368802,35,Santo Stefano Belbo,49989.22857,1749623,ITALY,24.03587545,ITA,1489658,Cesare Pavese,5.32135822,Male,LANGUAGE,7048.89286,Europe,44.7,Cesare Pavese
ARTS,AT,13.033333,1079772,1908,,CONDUCTOR,251388,51,Salzburg,75199.15686,3835157,AUSTRIA,25.77208373,AUT,2755385,Herbert von Karajan,10.57650666,Male,MUSIC,14583.15538,Europe,47.8,Herbert von Karajan
INSTITUTIONS,AT,16.366667,1341099,1908,,MILITARY PERSONNEL,72249,41,Vienna,80205.65854,3288432,Austria,25.41750415,AUT,1947333,Otto Skorzeny,9.005405911,Male,MILITARY,8623.465643,Europe,48.2,Otto Skorzeny
BUSINESS & LAW,CZ,16.469444,5908080,1908,,BUSINESSPERSON,38367,51,Svitavy,259355.0392,13227107,Czech Republic,26.17430754,CZE,7319027,Oskar Schindler,7.873405322,Male,BUSINESS,66518.28791,Europe,49.755556,Oskar Schindler
SCIENCE & TECHNOLOGY,HU,19.051389,1233354,1908,,PHYSICIST,37782,49,Budapest,49417.28571,2421447,HUNGARY,24.5970938,HUN,1188093,Edward Teller,7.205518206,Male,NATURAL SCIENCES,8414.958731,Europe,47.4925,Edward Teller
INSTITUTIONS,AL,20.133333,1299645,1908,,POLITICIAN,10286,50,Gjirokast‰ö_å«r,60138.5,3006925,ALBANIA,25.39141397,ALB,1707280,Enver Hoxha,10.8302251,Male,GOVERNMENT,10407.13659,Europe,40.066667,Enver Hoxha
HUMANITIES,FI,24.9375,177509,1908,,WRITER,164622,37,Helsinki,28332.21622,1048292,FINLAND,24.60396639,FIN,870783,Mika Waltari,10.88410451,Male,LANGUAGE,3024.594764,Europe,60.170833,Mika Waltari
PUBLIC FIGURE,UA,25.4,1333303,1908,,SOCIAL ACTIVIST,2721845,39,Buchach,81502.07692,3178581,UKRAINE,25.02588354,UKR,1845278,Simon Wiesenthal,8.67997967,Male,ACTIVISM,10713.28524,Europe,49.083333,Simon Wiesenthal
ARTS,UA,30.733333,304129,1908,,MUSICIAN,146981,32,Odessa,19449.25,622376,Ukraine,23.16723489,UKR,318247,David Oistrakh,8.109894419,Male,MUSIC,1779.210995,Europe,46.466667,David Oistrakh
SCIENCE & TECHNOLOGY,AZ,49.882222,509690,1908,,PHYSICIST,80322,54,Baku,21485.42593,1160213,AZERBAIJAN,24.76296555,AZE,650523,Lev Landau,11.92881259,Male,NATURAL SCIENCES,3412.08199,Asia,40.395278,Lev Landau
INSTITUTIONS,RU,50.140833,131082,1908,,POLITICIAN,399587,28,Samara,11416.10714,319651,Russia,22.10148903,RUS,188569,Dmitriy Ustinov,9.513303322,Male,GOVERNMENT,1613.349308,Europe,53.202778,Dmitriy Ustinov
ARTS,MX,-99.161667,9543089,1907,,PAINTER,162276,112,Coyoac‰ö_å¡n,219564.9821,24591278,Mexico,27.502497,MEX,15048189,Frida Kahlo,7.44044317,Female,FINE ARTS,140772.0214,North America,19.35,Frida Kahlo
HUMANITIES,US,-94.335,2699141,1907,MO,WRITER,25389,43,Butler,90237.34884,3880206,UNITED STATES,24.45233255,USA,1181065,Robert A. Heinlein,4.211864543,Male,LANGUAGE,8001.569948,North America,38.258611,Robert A. Heinlein
ARTS,US,-94.013889,12201667,1907,IA,ACTOR,16103,75,Winterset,257134.48,19285086,UNITED STATES,26.28598497,USA,7083419,John Wayne,4.85841702,Male,FILM AND THEATRE,76697.14699,North America,41.335833,John Wayne
SCIENCE & TECHNOLOGY,US,-79.782222,1728464,1907,PA,BIOLOGIST,81274,58,Springdale,44377.56897,2573899,United States,23.8482499,USA,845435,Rachel Carson,4.592528689,Female,NATURAL SCIENCES,10223.63012,North America,40.541389,Rachel Carson
ARTS,US,-73.990278,3059574,1907,NY,ACTOR,43331,35,New York,116965.5429,4093794,UNITED STATES,22.72970165,USA,1034220,Barbara Stanwyck,3.223391074,Female,FILM AND THEATRE,25784.15034,North America,40.692778,Barbara Stanwyck
ARTS,US,-72.674286,8590116,1907,CT,ACTOR,43337,64,Hartford,211209.5469,13517411,UNITED STATES,25.84171207,USA,4927295,Katharine Hepburn,4.96211499,Female,FILM AND THEATRE,50822.12194,North America,41.762736,Katharine Hepburn
ARTS,BR,-43.196389,1498447,1907,,ARCHITECT,48372,68,Rio de Janeiro,98151.88235,6674328,BRAZIL,24.88796278,BRA,5175881,Oscar Niemeyer,7.823340868,Male,DESIGN,114605.3684,South America,-22.908333,Oscar Niemeyer
SCIENCE & TECHNOLOGY,GB,-1.9599,80523,1907,,ECONOMIST,833840,33,Swanage,7406.030303,244399,UNITED KINGDOM,22.91181071,GBR,163876,James Meade,14.41907626,Male,SOCIAL SCIENCES,857.4524902,Europe,50.6083,James Meade
HUMANITIES,GB,-1.080278,2446365,1907,,WRITER,33276,46,York,68436,3148056,United Kingdom,22.35917487,GBR,701691,W. H. Auden,3.18341254,Male,LANGUAGE,25292.38071,Europe,53.958333,W. H. Auden
ARTS,GB,-0.3318,5043378,1907,,ACTOR,43675,54,Dorking,142365.8519,7687756,UNITED KINGDOM,24.90458062,GBR,2644378,Laurence Olivier,4.59691158,Male,FILM AND THEATRE,30951.23394,Europe,51.234,Laurence Olivier
HUMANITIES,IT,12.5,278461,1907,,WRITER,1185988,53,Rome,33640.62264,1782953,ITALY,25.2519745,ITA,1504492,Alberto Moravia,9.162449582,Male,LANGUAGE,5644.70083,Europe,41.9,Alberto Moravia
INSTITUTIONS,DE,13.4,507555,1907,,POLITICIAN,154060,34,Berlin,63139.64706,2146748,Germany,24.81733359,DEU,1639193,Baldur von Schirach,8.33070123,Male,GOVERNMENT,6670.485852,Europe,52.51666667,Baldur von Schirach
HUMANITIES,RO,26.103889,1925371,1907,,HISTORIAN,155406,39,Bucharest,104247.2051,4065641,ROMANIA,22.69884135,ROU,2140270,Mircea Eliade,6.508508849,Male,HISTORY,122964.2938,Europe,44.4325,Mircea Eliade
HUMANITIES,US,-97.866667,1411743,1906,TX,WRITER,26078,34,Peaster,65891.94118,2240326,UNITED STATES,23.68839175,USA,828583,Robert E. Howard,4.99505449,Male,LANGUAGE,6568.814905,North America,32.871944,Robert E. Howard
ARTS,US,-81.669722,973303,1906,OH,ARCHITECT,53421,44,Cleveland,40671.56818,1789549,UNITED STATES,24.3741856,USA,816246,Philip Johnson,6.891409545,Male,DESIGN,4648.464853,North America,41.482222,Philip Johnson
SCIENCE & TECHNOLOGY,US,-74.0059,11059220,1906,NY,COMPUTER SCIENTIST,12590,33,New York,469344.6364,15488373,UNITED STATES,21.34142258,USA,4429153,Grace Hopper,3.139943462,Female,COMPUTER SCIENCE,1548312.598,North America,40.7127,Grace Hopper
HUMANITIES,IE,-6.1742,3638295,1906,,WRITER,27640,82,Foxrock,97906.42683,8028327,Ireland,26.96238404,IRL,4390032,Samuel Beckett,9.192570684,Male,LANGUAGE,20954.98824,Europe,53.2667,Samuel Beckett
INSTITUTIONS,DE,7.083333,4606962,1906,,MILITARY PERSONNEL,19596649,57,Solingen,198098,11291586,Germany,26.65575678,DEU,6684624,Adolf Eichmann,9.365080221,Male,MILITARY,43184.57669,Europe,51.166667,Adolf Eichmann
SCIENCE & TECHNOLOGY,DE,7.75,432501,1906,,PHYSICIST,185853,48,Strasbourg,19499.75,935988,Germany,24.36609119,DEU,503487,Hans Bethe,10.61450361,Male,NATURAL SCIENCES,2540.381713,Europe,48.58,Hans Bethe
SCIENCE & TECHNOLOGY,CH,8.3,1923453,1906,,CHEMIST,19544100,48,Baden,90412.66667,4339808,SWITZERLAND,24.51425683,CHE,2416355,Albert Hofmann,7.558686292,Male,NATURAL SCIENCES,34711.2941,Europe,47.466667,Albert Hofmann
SCIENCE & TECHNOLOGY,DE,8.716667,148073,1906,,PHYSICIST,147338,41,Heidelberg,13410.04878,549812,GERMANY,23.91494034,DEU,401739,Ernst Ruska,13.68165735,Male,NATURAL SCIENCES,2058.318645,Europe,49.416667,Ernst Ruska
HUMANITIES,DE,9.716667,1972694,1906,,PHILOSOPHER,95184,50,Hanover,144619.88,7230994,GERMANY,25.68754433,DEU,5258300,Hannah Arendt,10.35070475,Female,PHILOSOPHY,55537.07344,Europe,52.366667,Hannah Arendt
SCIENCE & TECHNOLOGY,DE,13.383333,158127,1906,,CHEMIST,740289,36,Berlin,10987.44444,395548,Germany,22.6133046,DEU,237421,Ernst Boris Chain,11.30459999,Male,NATURAL SCIENCES,2333.463849,Europe,52.516667,Ernst Chain
INSTITUTIONS,PL,17.033333,2129662,1906,,RELIGIOUS FIGURE,84199,41,Wroc‰äöÌàaw,116559.6585,4778946,POLAND,24.86331146,POL,2649284,Dietrich Bonhoeffer,4.595550998,Male,RELIGION,15351.17347,Europe,51.1,Dietrich Bonhoeffer
ARTS,PL,19.6,1466398,1906,,FILM DIRECTOR,45185,45,Sucha Beskidzka,83064.84444,3737918,POLAND,25.05608255,POL,2271520,Billy Wilder,8.073807332,Male,FILM AND THEATRE,16371.07889,Europe,49.733333,Billy Wilder
BUSINESS & LAW,TR,27.1,3232619,1906,,BUSINESSPERSON,155033,45,Smyrna,138229.5111,6220328,Turkey,24.88390542,TUR,2987709,Aristotle Onassis,7.450917903,Male,BUSINESS,39281.63195,Asia,38.4,Aristotle Onassis
ARTS,RU,30.3,2330111,1906,,COMPOSER,8520,62,Saint Petersburg,91007.98387,5642495,Russia,26.2249267,RUS,3312384,Dmitri Shostakovich,9.057409369,Male,MUSIC,17307.12993,Europe,59.95,Dmitri Shostakovich
HUMANITIES,EG,31.233333,1091593,1906,,WRITER,23839057,32,Musha,81445.3125,2606250,Egypt,23.13724557,EGY,1514657,Sayyid Qutb,4.490215473,Male,LANGUAGE,20508.21743,Africa,27.116667,Sayyid Qutb
INSTITUTIONS,UA,34.616667,3174230,1906,,POLITICIAN,50151,76,Dniprodzerzhynsk,95972.35526,7293899,Ukraine,26.81628804,UKR,4119669,Leonid Brezhnev,11.58182711,Male,GOVERNMENT,24143.78071,Europe,48.516667,Leonid Brezhnev
SCIENCE & TECHNOLOGY,JP,139.683333,135373,1906,,PHYSICIST,287410,43,Tokyo,16551.60465,711719,JAPAN,23.15352549,JPN,576346,Sin-Itiro Tomonaga,6.39589053,Male,NATURAL SCIENCES,4013.020927,Asia,35.683333,Shin'ichirō Tomonaga
ARTS,US,-98.5,5662738,1905,TX,ACTOR,45969,46,San Antonio,163101.0217,7502647,UNITED STATES,24.08133081,USA,1839909,Joan Crawford,3.232032513,Female,FILM AND THEATRE,29062.16819,North America,29.416667,Joan Crawford
ARTS,US,-98.358056,3815711,1905,NE,ACTOR,46228,57,Grand Island,121984.6667,6953126,United States,25.53962302,USA,3137415,Henry Fonda,5.998364116,Male,FILM AND THEATRE,24570.56192,North America,40.922222,Henry Fonda
SCIENCE & TECHNOLOGY,US,-74.0059,119200,1905,NY,PHYSICIST,396485,49,New York,9434.979592,462314,UNITED STATES,24.27359574,USA,343114,Carl David Anderson,19.70316904,Male,NATURAL SCIENCES,1789.334963,North America,40.7127,Carl David Anderson
ARTS,FR,-1.6,2230892,1905,,FASHION DESIGNER,147187,52,Granville,105656.8654,5494157,FRANCE,25.87923834,FRA,3263265,Christian Dior,9.077696039,Male,DESIGN,19851.56124,Europe,48.84,Christian Dior
HUMANITIES,FR,2.3508,5518705,1905,,WRITER,16340,106,Paris,179335.8019,19009595,FRANCE,28.15312347,FRA,13490890,Jean-Paul Sartre,11.3863318,Male,LANGUAGE,74718.76433,Europe,48.8567,Jean-Paul Sartre
HUMANITIES,FR,2.3508,191701,1905,,PHILOSOPHER,316129,31,Paris,35324.54839,1095061,FRANCE,24.21836966,FRA,903360,Raymond Aron,7.558825311,Male,PHILOSOPHY,2862.091782,Europe,48.8567,Raymond Aron
ARTS,DE,8.469167,3782972,1905,,ARCHITECT,954,52,Mannheim,148554.8462,7724852,GERMANY,25.99869344,DEU,3941880,Albert Speer,6.818185968,Male,DESIGN,22472.3941,Europe,49.488889,Albert Speer
SCIENCE & TECHNOLOGY,CH,8.55,216165,1905,,PHYSICIST,10896,50,Z‰ö_å¼rich,10487.44,524372,SWITZERLAND,23.96609971,CHE,308207,Felix Bloch,14.12244251,Male,NATURAL SCIENCES,1813.383424,Europe,47.366667,Felix Bloch
SCIENCE & TECHNOLOGY,DE,11.566667,219973,1905,,ECONOMIST,408819,43,Munich,14463.93023,621949,Germany,24.0844767,DEU,401976,Wassily Leontief,12.48820883,Male,SOCIAL SCIENCES,1895.138109,Europe,48.133333,Wassily Leontief
SPORTS,DE,13.838056,971645,1905,,BOXER,146714,26,Klein Luckow,85974.5,2235337,Germany,23.5227114,DEU,1263692,Max Schmeling,4.902279151,Male,INDIVIDUAL SPORTS,8913.42377,Europe,53.553333,Max Schmeling
SCIENCE & TECHNOLOGY,AT,16.412222,1610619,1905,,PSYCHOLOGIST,177316,40,Leopoldstadt,102922.7,4116908,Austria,25.09710864,AUT,2506289,Viktor Frankl,7.279798833,Male,SOCIAL SCIENCES,15407.01747,Europe,48.210278,Viktor Frankl
ARTS,SE,18.068611,4390245,1905,,ACTOR,63436,59,Stockholm,139387.661,8223872,Sweden,26.18302166,SWE,3833627,Greta Garbo,7.058631752,Female,FILM AND THEATRE,22729.48503,Europe,59.329444,Greta Garbo
HUMANITIES,HU,19.051389,737602,1905,,WRITER,18950939,36,Budapest,41194.22222,1482992,HUNGARY,24.28614677,HUN,745390,Arthur Koestler,7.534992759,Male,LANGUAGE,3459.719339,Europe,47.4925,Arthur Koestler
HUMANITIES,BG,25.966667,345778,1905,,WRITER,9505,64,Ruse,25924.89063,1659193,Bulgaria,26.05646569,BGR,1313415,Elias Canetti,15.28382098,Male,LANGUAGE,4187.976282,Europe,43.85,Elias Canetti
HUMANITIES,RU,30.3,11023490,1905,,WRITER,339,55,Saint Petersburg,258331.2364,14208218,Russia,24.32593556,RUS,3184728,Ayn Rand,3.175684852,Female,LANGUAGE,87632.4902,Europe,59.95,Ayn Rand
INSTITUTIONS,IN,77.23,268254,1905,,POLITICIAN,914932,26,Delhi,13377.38462,347812,India,19.6716046,IND,79558,Fakhruddin Ali Ahmed,3.184945539,Male,GOVERNMENT,2668.745363,Asia,28.61,Fakhruddin Ali Ahmed
HUMANITIES,US,-90.93,232019,1904,WI,WRITER,33576107,29,Millville,15822.86207,458863,UNITED STATES,22.62648802,USA,226844,Clifford D. Simak,7.350769861,Male,LANGUAGE,1355.009452,North America,43.033333,Clifford D. Simak
INSTITUTIONS,US,-87.95,1210322,1904,WI,DIPLOMAT,386023,30,Milwaukee,54593.9,1637817,UNITED STATES,22.03974784,USA,427495,George F. Kennan,3.5137898,Male,GOVERNMENT,8104.246353,North America,43.05,George F. Kennan
SCIENCE & TECHNOLOGY,US,-75.603889,3619550,1904,PA,PSYCHOLOGIST,4868,37,Susquehanna Depot,176265.8378,6521836,United States,24.45538528,USA,2902286,B. F. Skinner,4.703128231,Male,SOCIAL SCIENCES,32301.28516,North America,41.944722,B. F. Skinner
ARTS,US,-74.066472,1377237,1904,NJ,MUSICIAN,68090,33,Red Bank,65643.15152,2166224,UNITED STATES,23.78040621,USA,788987,Count Basie,4.754882911,Male,MUSIC,5165.208262,North America,40.348697,Count Basie
SCIENCE & TECHNOLOGY,US,-74.0059,4201792,1904,NY,PHYSICIST,39034,56,New York,132174.7857,7401788,UNITED STATES,25.06316151,USA,3199996,Robert Oppenheimer,6.086531693,Male,NATURAL SCIENCES,43113.30371,North America,40.7127,Robert Oppenheimer
HUMANITIES,US,-73.778611,2835069,1904,NY,WRITER,16315,28,Lower Hudson Valley,132682.7857,3715118,United States,22.9930042,USA,880049,Joseph Campbell,2.969559479,Male,LANGUAGE,11506.80448,North America,41.04,Joseph Campbell
HUMANITIES,US,-72.547455,10323156,1904,MA,WRITER,8855,30,Springfield,398078.8667,11942366,UNITED STATES,22.05404788,USA,1619210,Dr. Seuss,2.008339859,Male,LANGUAGE,126113.2669,North America,42.112411,Dr. Seuss
HUMANITIES,CL,-71.833333,3482289,1904,,WRITER,7673195,95,Parral,164653.6316,15642095,CHILE,27.22820975,CHL,12159806,Pablo Neruda,6.158869029,Male,LANGUAGE,68193.80868,South America,-36.15,Pablo Neruda
ARTS,GB,-2.5805,7821027,1904,,ACTOR,38965,57,Horfield,211899.3333,12078262,UNITED KINGDOM,25.36202942,GBR,4257235,Cary Grant,4.477357764,Male,FILM AND THEATRE,51975.581,Europe,51.49,Cary Grant
HUMANITIES,GB,-0.56,2694273,1904,,WRITER,65463,58,Berkhamsted,71160.94828,4127335,UNITED KINGDOM,24.98620078,GBR,1433062,Graham Greene,4.75208371,Male,LANGUAGE,9402.378053,Europe,51.76,Graham Greene
ARTS,GB,-0.1769,1428191,1904,,ACTOR,167961,35,London,56040.22857,1961408,UNITED KINGDOM,22.86165891,GBR,533217,John Gielgud,3.588666317,Male,FILM AND THEATRE,6340.752438,Europe,51.4912,John Gielgud
ARTS,NL,4.5,1414133,1904,,PAINTER,459853,27,Rotterdam,80017.2963,2160467,NETHERLANDS,23.01766732,NLD,746334,Willem de Kooning,4.340617763,Male,FINE ARTS,7803.875346,Europe,51.916667,Willem de Kooning
INSTITUTIONS,NG,6.155833,396861,1904,,POLITICIAN,277310,26,Zungeru,18936.76923,492356,Nigeria,20.12377962,NGA,95495,Nnamdi Azikiwe,2.822691879,Male,GOVERNMENT,2574.010437,Africa,9.812778,Nnamdi Azikiwe
SCIENCE & TECHNOLOGY,FR,7.34,169804,1904,,PHYSICIAN,46122,26,Mulhouse,20580.57692,535095,France,22.68769813,FRA,365291,Karl Brandt,8.898502031,Male,MEDICINE,2597.63464,Europe,47.75,Karl Brandt
SCIENCE & TECHNOLOGY,DE,10.316667,307155,1904,,BIOLOGIST,9238,37,Kempten im Allg‰ö_å¤u,19881.16216,735603,Germany,23.57388301,DEU,428448,Ernst Mayr,9.155737082,Male,NATURAL SCIENCES,2528.071742,Europe,47.733333,Ernst Mayr
SCIENCE & TECHNOLOGY,DE,10.966667,473719,1904,,POLITICAL SCIENTIST,691959,28,Coburg,28701.25,803635,Germany,22.40410821,DEU,329916,Hans Morgenthau,5.443900076,Male,SOCIAL SCIENCES,3082.548254,Europe,50.266667,Hans Morgenthau
INSTITUTIONS,DE,11.966667,3213347,1904,,POLITICIAN,25914,49,Halle,166388.551,8153039,GERMANY,26.28715886,DEU,4939692,Reinhard Heydrich,9.099441086,Male,GOVERNMENT,28198.25322,Europe,51.483333,Reinhard Heydrich
ARTS,SK,19.308333,1992641,1904,,ACTOR,63740,30,Ru‰äöÌ_omberok,91115.6,2733468,Slovakia,23.0507387,SVK,740827,Peter Lorre,3.30318525,Male,FILM AND THEATRE,8017.452865,Europe,49.078611,Peter Lorre
SCIENCE & TECHNOLOGY,UA,30.733333,356576,1904,,PHYSICIST,74641,39,Odessa,25770.94872,1005067,Ukraine,23.94528817,UKR,648491,George Gamow,9.750983315,Male,NATURAL SCIENCES,4048.233222,Europe,46.466667,George Gamow
INSTITUTIONS,SA,46.716667,1636384,1904,,POLITICIAN,207314,35,Riyadh,95743.31429,3351016,SAUDI ARABIA,23.12179668,SAU,1714632,Faisal of Saudi Arabia,3.397834004,Male,GOVERNMENT,25427.81094,Asia,24.633333,Faisal of Saudi Arabia
PUBLIC FIGURE,IN,82.96,1634511,1904,,SOCIAL ACTIVIST,137109,32,Mughalsarai,59880.78125,1916185,India,20.23712512,IND,281674,Lal Bahadur Shastri,2.043540059,Male,ACTIVISM,23507.4552,Asia,25.28,Lal Bahadur Shastri
INSTITUTIONS,CN,106.641389,3609034,1904,,POLITICIAN,8205,65,Guang'an,131608.9231,8554580,China,25.98910525,CHN,4945546,Deng Xiaoping,8.86794219,Male,GOVERNMENT,51592.21882,Asia,30.474167,Deng Xiaoping
SCIENCE & TECHNOLOGY,KR,,63778,1904,,CHEMIST,945048,31,Busan,9228.451613,286082,South Korea,22.34247806,KOR,222304,Charles J. Pedersen,11.212307,Male,NATURAL SCIENCES,1793.244904,Asia,,Charles J. Pedersen
INSTITUTIONS,US,-83.045833,481248,1903,MI,DIPLOMAT,316772,36,Detroit,19244.94444,692818,UNITED STATES,21.54110682,USA,211570,Ralph Bunche,4.643813306,Male,GOVERNMENT,4459.516039,North America,42.331389,Ralph Bunche
HUMANITIES,GB,-0.1744,1922738,1903,,WRITER,63376,33,Hampstead,72776.87879,2401637,UNITED KINGDOM,22.29080281,GBR,478899,Evelyn Waugh,2.817155738,Male,LANGUAGE,9194.423168,Europe,51.5541,Evelyn Waugh
INSTITUTIONS,GB,-0.14743,786344,1903,,POLITICIAN,175847,44,London,26032.22727,1145418,United Kingdom,22.36171647,GBR,359074,Alec Douglas-Home,4.687770573,Male,GOVERNMENT,6795.446134,Europe,51.508755,Alec Douglas-Home
ARTS,GB,0.051773,4185773,1903,,ACTOR,161292,38,Eltham,141220.3684,5366374,United Kingdom,22.97541518,GBR,1180601,Bob Hope,2.9946516,Male,FILM AND THEATRE,31263.60158,Europe,51.451476,Bob Hope
SCIENCE & TECHNOLOGY,GB,0.119,208468,1903,,MATHEMATICIAN,238285,26,Cambridge,14543.46154,378130,UNITED KINGDOM,22.0575098,GBR,169662,Frank P. Ramsey,6.20911094,Male,MATH,1124.591378,Europe,52.205,Frank P. Ramsey
ARTS,FR,2.4186,1499728,1903,,ACTOR,61350,36,Saint-Mand‰ö_å©,59387.75,2137959,France,23.1186913,FRA,638231,Claudette Colbert,4.069733788,Female,FILM AND THEATRE,7511.847518,Europe,48.8422,Claudette Colbert
SCIENCE & TECHNOLOGY,NL,4.316667,130513,1903,,ECONOMIST,188098,44,The Hague,10690.54545,470384,NETHERLANDS,24.03525026,NLD,339871,Jan Tinbergen,15.86284766,Male,SOCIAL SCIENCES,1676.659895,Europe,52.083333,Jan Tinbergen
HUMANITIES,BE,4.35,255107,1903,,WRITER,182057,51,Brussels,36093.64706,1840776,Belgium,25.40102619,BEL,1585669,Marguerite Yourcenar,8.360820723,Female,LANGUAGE,4772.304152,Europe,50.85,Marguerite Yourcenar
HUMANITIES,BE,5.566667,439985,1903,,WRITER,182032,58,Li‰ö_å¨ge,37379.48276,2168010,BELGIUM,25.64684902,BEL,1728025,Georges Simenon,11.13781007,Male,LANGUAGE,7257.301258,Europe,50.633333,Georges Simenon
SCIENCE & TECHNOLOGY,DE,8.683333,1003640,1903,,SOCIOLOGIST,30391,51,Frankfurt,78955.58824,4026735,GERMANY,25.780481,DEU,3023095,Theodor W. Adorno,9.920865243,Male,SOCIAL SCIENCES,16159.39095,Europe,50.116667,Theodor Adorno
INSTITUTIONS,IT,10.316667,385110,1903,,POLITICIAN,147840,33,Livorno,35792.45455,1181151,ITALY,23.86188071,ITA,796041,Galeazzo Ciano,7.875430304,Male,GOVERNMENT,4366.837433,Europe,43.55,Galeazzo Ciano
INSTITUTIONS,TN,10.833333,386212,1903,,POLITICIAN,391488,44,Monastir,40340.63636,1774988,TUNISIA,23.38266025,TUN,1388776,Habib Bourguiba,7.906846167,Male,GOVERNMENT,24748.24029,Africa,35.783333,Habib Bourguiba
INSTITUTIONS,AT,13.489444,1028195,1903,,POLITICIAN,10148,41,Ried im Innkreis,65302.60976,2677407,AUSTRIA,25.41783668,AUT,1649212,Ernst Kaltenbrunner,9.252468968,Male,GOVERNMENT,6315.783238,Europe,48.21,Ernst Kaltenbrunner
SCIENCE & TECHNOLOGY,AT,16.366667,717873,1903,,BIOLOGIST,17077,49,Vienna,55053.73469,2697633,Austria,25.30434067,AUT,1979760,Konrad Lorenz,10.39831323,Male,NATURAL SCIENCES,11493.17234,Europe,48.2,Konrad Lorenz
